 (-5.789111502722117620e-04-4.570687833951555309e-04j), (-1.107828060984110061e-03-1.264766914322490833e-03j), (-1.358281288929109615e-03-1.942127790515486060e-03j), (-1.136292837258855246e-03-2.070193945545607209e-03j), (-5.797389277627685179e-04-1.583614228864479133e-03j), (-2.164585772400556002e-06-8.092396360566900737e-04j), (3.816783284281213286e-04-1.656982739238065550e-04j), (5.560302918906927152e-04+1.413560314312006935e-04j), (5.883402680474248813e-04+1.572500382603110711e-04j), (5.081037795327662289e-04+1.904010008734683800e-05j), (3.274755920141140327e-04-1.645050026095970660e-04j), (1.130415650279886211e-04-3.117980115737604085e-04j), (-3.722386878758681327e-05-3.530927518791420090e-04j), (-8.561494111399584007e-05-2.732043344538049646e-04j), (-7.764241976559215831e-05-1.412219827922681894e-04j), (-6.688301023035013958e-05-5.277526003946256700e-05j), (-5.334127381979364484e-05-4.110263203372945776e-05j), (-1.146138998536471170e-05-6.376649660023060858e-05j), (5.157000273774916437e-05-6.895764140874565296e-05j), (9.512563555474845892e-05-4.858086158588153689e-05j), (9.297322725532290992e-05-2.429379288483528486e-05j), (5.782481353143761020e-05-8.436277969551631093e-06j), (1.846028380283181049e-05+3.264819362902961471e-06j), (-9.403339040245645893e-06+1.176096113375425750e-05j), (-2.469926726762079039e-05+6.445831696978345891e-06j), (-2.759681966983705138e-05-2.069987056977262881e-05j), (-1.582164292527347816e-05-6.109764725373255931e-05j), (8.301009524521888388e-06-9.326315658233458685e-05j), (3.400592826546928283e-05-9.904115523982148859e-05j), (4.732748481087162675e-05-7.728051523002810814e-05j), (4.026121395402396471e-05-4.411619614886767214e-05j), (1.651584323528779865e-05-1.917048628456837297e-05j), (-1.072446089188280917e-05-9.318563751384587189e-06j), (-2.813314818245185028e-05-5.846492294925995953e-06j), (-3.108908991796660684e-05+2.758001597704598715e-06j)
 (-5.855631557240614576e-04-4.527658925324438868e-04j), (-1.120202250231999231e-03-1.259505688694226820e-03j), (-1.373309041022797864e-03-1.936531528727775770e-03j), (-1.151130925048654855e-03-2.065409257921282243e-03j), (-5.968359898081268327e-04-1.586359797167125789e-03j), (-2.753981084776790166e-05-8.314573180316103427e-04j), (3.446656356089891279e-04-2.121926454441718684e-04j), (5.090241897799443202e-04+8.729404751323993270e-05j), (5.339666714743242530e-04+1.300949970802875888e-04j), (4.468091287658024885e-04+4.482315192961872807e-05j), (2.611932572979519377e-04-9.342006981927444983e-05j), (5.054277156006860728e-05-2.333201698698620416e-04j), (-8.288888659153380051e-05-3.048110864574905192e-04j), (-1.073642712147407401e-04-2.650082173124403487e-04j), (-8.117546757711197882e-05-1.559325097183684625e-04j), (-6.606722207192759517e-05-6.816445886773010189e-05j), (-5.902927297739275189e-05-4.789094777651531419e-05j), (-2.460537177097675500e-05-6.573611474141155791e-05j), (3.810385709243973646e-05-7.277793570807257321e-05j), (9.026785767847025931e-05-5.666323077941150027e-05j), (1.021894843098677702e-04-3.442630691602273298e-05j), (8.074748120201644347e-05-1.619302504093150585e-05j), (4.925092381625175228e-05+2.220263367644876612e-06j), (2.087077984282890864e-05+1.947214603283835467e-05j), (-1.581447909319170328e-06+2.122861576161582368e-05j), (-1.355059701833130793e-05-3.359533996627031654e-06j), (-8.214441885546724904e-06-4.572593091836664426e-05j), (1.404512487268911722e-05-8.205521589616752032e-05j), (4.139928187859022684e-05-9.144493993889532644e-05j), (5.687828421843108456e-05-7.103200890209892724e-05j), (4.942510285146513961e-05-3.697119910918315671e-05j), (2.185959276661654185e-05-1.088349634780858660e-05j), (-1.035302588833512320e-05-2.616601175641371434e-06j), (-3.018057268933347164e-05-4.816122864856483581e-06j), (-3.131127958573010886e-05-3.721724737958759698e-06j)
